Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2206247,Ramkya thanda-2,46,1,0,46,1,0,47,0,0
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2206269,Jeithy thanda ST (Mini),0,0,0,0,0,0,0,0,0
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2205043,Padamati thanda,30,4,3,36,0,1,15,11,11
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2206218,Surya Thanda,13,2,1,15,0,1,11,4,1
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2206228,Badya Thanda,38,3,1,42,0,0,12,7,23
2019,9,KHAMMAM,KHAMMAM (U),Ramkiyathanda,2206142,Papatapalli,26,13,8,38,4,5,32,5,10
2019,9,KHAMMAM,KHAMMAM (U),Nizampeta,2206054,Nizampeta-2,20,4,3,24,1,2,17,5,5
2019,9,KHAMMAM,KHAMMAM (U),Jublipura,2206136,Dhanavaigudem,67,10,1,78,0,0,4,20,54
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503156,Marpallyguda,13,7,0,20,0,0,5,1,14
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Ghatkesar,1503160,Edulabad-IV (ward no-1&2),5,0,0,5,0,0,1,1,3
2019,9,SANGAREDDY,ZAHEERABAD,Hadnur,1711243,Gunjati -I,33,5,1,26,6,7,27,3,9
2019,9,SANGAREDDY,ZAHEERABAD,Hadnur,1711251,Malkanpad,13,10,2,25,0,0,10,3,12
2019,9,SANGAREDDY,ZAHEERABAD,Dhanasiri,1711042,Gopanpally-I,25,19,4,45,2,1,16,15,17
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501123,Vijayapuricolony (ward no-10),57,6,1,45,10,9,51,8,5
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501125,Chilkanagar-II (Ward no-7),72,13,4,83,4,2,47,30,12
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501157,Hanumasainagar,85,18,2,105,0,0,41,37,27
2019,9,MEDCHAL - MALKAJIGIRI,ALWAL,Uppal,1501119,Shanti Nagar II,67,16,3,79,6,1,49,20,17
